Wall time,Step,Value
1608296360.4632144,0,35.029998779296875
1608296396.8284895,1,45.47999954223633
1608296434.0186946,2,47.81999969482422
1608296482.1453185,3,52.709999084472656
1608296531.9990745,4,56.27000045776367
1608296581.2687144,5,60.45000076293945
1608296631.0732107,6,62.0099983215332
1608296680.4241602,7,60.849998474121094
1608296729.9652169,8,65.87999725341797
1608296779.0044,9,68.2300033569336
1608296828.869413,10,69.0
1608296877.9083774,11,69.6500015258789
1608296927.7969325,12,71.0999984741211
1608296976.9738576,13,72.73999786376953
1608297026.9409916,14,71.70999908447266
1608297075.9577773,15,72.0
1608297125.824713,16,73.62000274658203
1608297174.9598088,17,72.93000030517578
1608297224.6416476,18,75.4000015258789
1608297273.5744216,19,76.4000015258789
1608297323.529401,20,76.33000183105469
1608297372.5887754,21,77.91999816894531
1608297422.4132583,22,77.04000091552734
1608297471.540354,23,78.1500015258789
1608297521.312976,24,76.56999969482422
1608297570.2676702,25,77.55000305175781
1608297619.9012187,26,77.37000274658203
1608297668.9328191,27,76.83000183105469
1608297718.6639633,28,78.06999969482422
1608297767.7631435,29,77.93000030517578
1608297817.412031,30,79.19000244140625
1608297866.4314296,31,79.31999969482422
1608297916.2213953,32,79.69000244140625
1608297965.1378305,33,80.12999725341797
1608298014.8329456,34,78.0999984741211
1608298063.729371,35,78.98999786376953
1608298113.3247495,36,79.93000030517578
1608298162.296927,37,79.0199966430664
1608298211.8776877,38,79.52999877929688
1608298260.8325663,39,79.4800033569336
1608298310.4684567,40,80.69000244140625
1608298359.8961747,41,80.8499984741211
1608298409.2723103,42,81.02999877929688
1608298458.5065622,43,79.7300033569336
1608298507.5833251,44,81.98999786376953
1608298557.4305985,45,81.4000015258789
1608298606.4384453,46,81.3499984741211
1608298656.1685426,47,81.83000183105469
1608298705.206272,48,81.20999908447266
1608298754.9542496,49,79.0
1608298803.809878,50,81.26000213623047
1608298853.4946315,51,81.3499984741211
1608298902.6533778,52,81.66000366210938
1608298952.324065,53,81.98999786376953
1608299001.4201782,54,79.83000183105469
1608299051.2552795,55,81.98999786376953
1608299100.3768692,56,81.26000213623047
1608299150.0363088,57,82.30000305175781
1608299199.0793548,58,84.26000213623047
1608299248.911712,59,83.83999633789062
1608299297.959393,60,82.08999633789062
1608299347.690784,61,82.41000366210938
1608299396.688113,62,81.41999816894531
1608299446.207651,63,83.08999633789062
1608299495.093709,64,81.16999816894531
1608299544.708766,65,81.52999877929688
1608299593.6775844,66,83.4800033569336
1608299642.924227,67,78.08999633789062
1608299691.8977823,68,82.2300033569336
1608299741.6625085,69,81.7300033569336
1608299790.5070336,70,80.83999633789062
1608299840.1617126,71,80.05000305175781
