Wall time,Step,Value
1603280140.0878837,0,35.90999984741211
1603280195.5937436,1,39.5099983215332
1603280252.6881273,2,42.97999954223633
1603280312.236799,3,47.97999954223633
1603280369.0829906,4,45.810001373291016
1603280426.5271723,5,51.9900016784668
1603280483.9368825,6,55.08000183105469
1603280540.9744716,7,57.619998931884766
1603280598.7710598,8,57.08000183105469
1603280656.03759,9,58.16999816894531
1603280711.8518314,10,52.70000076293945
1603280774.420581,11,56.0
1603280829.089469,12,60.04999923706055
1603280883.9152064,13,59.900001525878906
1603280940.2606514,14,61.90999984741211
1603280998.7617908,15,60.06999969482422
1603281053.043595,16,62.790000915527344
1603281108.2557893,17,59.97999954223633
1603281162.23598,18,63.650001525878906
1603281220.0541003,19,61.720001220703125
1603281275.9588852,20,65.73999786376953
1603281335.1928778,21,64.36000061035156
1603281391.2494273,22,66.72000122070312
1603281447.092726,23,63.709999084472656
1603281502.629994,24,65.66000366210938
1603281558.8421588,25,63.470001220703125
1603281617.5840905,26,66.58000183105469
1603281674.9523919,27,67.12999725341797
1603281731.4549987,28,67.58000183105469
1603281789.9511483,29,68.83999633789062
1603281832.3893304,30,58.33000183105469
1603281875.514932,31,65.9800033569336
1603281919.1264734,32,68.12000274658203
1603281961.0701525,33,66.43000030517578
1603282003.3990517,34,66.19999694824219
1603282045.8009977,35,62.880001068115234
1603282087.8462517,36,69.0
1603282130.0428824,37,67.98999786376953
1603282172.261233,38,69.20999908447266
1603282214.4220154,39,67.52999877929688
1603282256.6435168,40,63.20000076293945
1603282298.809216,41,67.91000366210938
1603282341.0370085,42,65.33999633789062
1603282383.0142927,43,61.31999969482422
1603282425.4527915,44,54.689998626708984
1603282467.378797,45,57.599998474121094
1603282510.0778615,46,64.52999877929688
1603282552.5582132,47,58.790000915527344
1603282594.6451247,48,66.44999694824219
1603282637.0800796,49,69.19999694824219
1603282679.167933,50,68.31999969482422
1603282721.495738,51,65.41999816894531
1603282763.4576082,52,68.56999969482422
1603282805.5231185,53,66.25
1603282847.2140028,54,71.44999694824219
1603282888.6414444,55,65.98999786376953
1603282930.4038794,56,66.83999633789062
1603282971.2882507,57,69.26000213623047
1603283012.2993162,58,68.87999725341797
1603283053.4465683,59,64.5
1603283094.3761652,60,64.91999816894531
1603283135.3117435,61,66.83999633789062
1603283176.3221867,62,71.55000305175781
1603283217.7397196,63,70.08000183105469
1603283258.5787532,64,66.01000213623047
1603283299.4130695,65,70.38999938964844
