Wall time,Step,Value
1602689963.6133265,0,33.13999938964844
1602690038.5818355,1,38.529998779296875
1602690127.0901358,2,43.38999938964844
1602690209.2813292,3,44.459999084472656
1602690287.58093,4,44.529998779296875
1602690391.8730204,5,45.22999954223633
1602690464.953578,6,48.400001525878906
1602690539.9569945,7,47.75
1602690618.7712195,8,47.13999938964844
1602690703.678151,9,51.95000076293945
1602690782.3547432,10,50.900001525878906
1602690859.2680526,11,51.02000045776367
1602690934.8449352,12,52.5099983215332
1602691012.9959342,13,54.13999938964844
1602691090.9005911,14,53.61000061035156
1602691168.054257,15,52.849998474121094
1602691244.8010108,16,52.349998474121094
1602691325.4892247,17,56.13999938964844
1602691405.2479236,18,56.20000076293945
1602691483.5804372,19,52.11000061035156
1602691561.9977229,20,53.400001525878906
1602691647.3175504,21,56.97999954223633
1602691727.9997792,22,58.220001220703125
1602691800.7302742,23,57.83000183105469
1602691873.9973345,24,58.810001373291016
1602691959.5964148,25,56.65999984741211
1602692037.667626,26,59.029998779296875
1602692114.1859915,27,59.29999923706055
1602692186.2781935,28,59.04999923706055
1602692267.2825613,29,56.47999954223633
1602692344.7084985,30,55.4900016784668
1602692427.7583961,31,59.09000015258789
1602692496.37988,32,57.81999969482422
1602692576.1984186,33,59.880001068115234
1602692656.3879662,34,59.779998779296875
1602692728.835218,35,56.560001373291016
1602692807.9606109,36,60.36000061035156
1602692887.980611,37,62.709999084472656
1602692963.613344,38,61.029998779296875
1602693042.7736437,39,61.0
1602693142.6625082,40,62.40999984741211
1602693217.5871363,41,61.810001373291016
1602693296.2956433,42,57.97999954223633
1602693371.0686755,43,59.400001525878906
1602693449.8599617,44,61.84000015258789
1602693532.4331346,45,60.16999816894531
1602693613.841422,46,62.4900016784668
1602693686.2816925,47,62.209999084472656
1602693763.583961,48,63.290000915527344
1602693846.8193626,49,61.630001068115234
1602693928.2186742,50,63.9900016784668
1602694004.9295247,51,64.29000091552734
1602694084.9345646,52,62.459999084472656
1602694159.2169094,53,64.79000091552734
1602694237.4147828,54,62.790000915527344
1602694318.6275938,55,65.0199966430664
1602694397.4248638,56,65.38999938964844
1602694473.5652392,57,61.900001525878906
1602694544.8496015,58,64.5999984741211
1602694629.0633867,59,55.08000183105469
1602694715.02749,60,61.08000183105469
1602694789.702784,61,65.91000366210938
1602694863.8115923,62,63.959999084472656
1602694942.2438393,63,66.61000061035156
1602695030.5825927,64,66.22000122070312
1602695108.874215,65,66.7300033569336
1602695182.624981,66,61.36000061035156
1602695261.1549673,67,65.0999984741211
1602695340.679293,68,60.060001373291016
1602695420.1587384,69,65.27999877929688
1602695500.9067914,70,66.51000213623047
1602695576.1276267,71,65.54000091552734
1602695649.4764676,72,66.08999633789062
1602695729.1952736,73,64.7300033569336
1602695808.8372846,74,66.41999816894531
1602695879.5411997,75,61.75
1602695956.750716,76,64.31999969482422
1602696036.4176605,77,67.5999984741211
1602696111.4370341,78,65.41000366210938
1602696190.3729339,79,65.9800033569336
1602696271.0621443,80,66.69000244140625
1602696344.6433647,81,65.18000030517578
1602696418.6125472,82,67.2300033569336
1602696495.640548,83,63.63999938964844
1602696575.6086874,84,64.33999633789062
1602696649.0861843,85,67.12999725341797
1602696745.7227466,86,61.31999969482422
1602696816.2680852,87,65.48999786376953
1602696897.921717,88,63.04999923706055
1602696974.9557025,89,61.599998474121094
1602697046.6150625,90,66.83000183105469
1602697130.7560418,91,68.31999969482422
1602697211.3724473,92,65.58000183105469
1602697286.2681515,93,67.63999938964844
1602697366.7369516,94,67.56999969482422
1602697439.7068062,95,71.36000061035156
1602697519.8075905,96,66.56999969482422
1602697598.8342469,97,64.97000122070312
1602697679.298061,98,66.80999755859375
1602697756.8726006,99,68.56999969482422
1602697835.7646184,100,69.27999877929688
1602697914.776315,101,66.37000274658203
1602697992.9083645,102,67.37999725341797
1602698072.4925306,103,68.87999725341797
1602698153.3612618,104,63.86000061035156
1602698234.0684237,105,67.45999908447266
1602698310.1579356,106,66.33000183105469
1602698387.703553,107,66.1500015258789
1602698471.2760522,108,69.95999908447266
1602698549.646465,109,69.02999877929688
1602698622.3699782,110,68.48999786376953
1602698693.4957647,111,65.26000213623047
1602698780.4232917,112,64.02999877929688
1602698859.1158419,113,56.81999969482422
1602698937.2468944,114,68.20999908447266
1602699013.362337,115,68.66999816894531
1602699094.9571252,116,66.66000366210938
1602699172.5506153,117,68.33999633789062
1602699254.571265,118,67.08000183105469
1602699328.9902444,119,68.95999908447266
1602699400.4621053,120,71.62000274658203
1602699481.1752517,121,60.16999816894531
1602699563.2647178,122,67.4000015258789
1602699634.583987,123,62.439998626708984
1602699711.6518815,124,67.37999725341797
1602699791.3567255,125,66.9000015258789
1602699874.0276363,126,70.30999755859375
1602699952.5785651,127,66.23999786376953
1602700029.741207,128,71.44000244140625
1602700100.5787642,129,70.47000122070312
1602700181.9611213,130,72.7300033569336
1602700265.6533015,131,64.94000244140625
1602700339.4090538,132,65.66999816894531
1602700430.8674645,133,68.68000030517578
1602700507.0816422,134,65.72000122070312
1602700587.3529716,135,68.79000091552734
1602700664.8756497,136,66.62999725341797
1602700742.3444726,137,68.54000091552734
1602700813.8731813,138,66.58000183105469
1602700892.0082228,139,69.69000244140625
1602700971.8197813,140,64.69000244140625
1602701059.1881292,141,65.87999725341797
1602701138.8431053,142,67.72000122070312
1602701209.9569242,143,68.91999816894531
1602701289.3236713,144,69.9800033569336
1602701364.386928,145,70.9000015258789
1602701443.6140485,146,66.01000213623047
1602701516.5799134,147,67.43000030517578
1602701596.3076959,148,70.87999725341797
1602701675.7482455,149,68.33999633789062
1602701749.4282012,150,76.68000030517578
1602701832.2965844,151,76.91000366210938
1602701914.6463542,152,77.55000305175781
1602701992.1929686,153,77.41000366210938
1602702062.3433635,154,77.02999877929688
1602702139.780273,155,77.16000366210938
1602702223.192202,156,76.33999633789062
1602702296.9270108,157,77.94000244140625
1602702368.8307164,158,76.52999877929688
1602702445.917561,159,77.18000030517578
1602702534.2243998,160,77.26000213623047
1602702613.645003,161,76.8499984741211
1602702685.5157971,162,77.80999755859375
1602702757.8294067,163,77.0
1602702838.7579772,164,76.94000244140625
1602702918.5585644,165,76.29000091552734
1602702992.2913785,166,76.75
1602703061.5591342,167,72.5999984741211
1602703146.9567533,168,76.95999908447266
1602703228.7759416,169,78.05999755859375
1602703300.9080367,170,78.13999938964844
1602703372.2751777,171,77.43000030517578
1602703453.1818068,172,77.0199966430664
1602703538.6691859,173,76.80000305175781
1602703609.5266895,174,73.11000061035156
1602703681.2329242,175,76.54000091552734
1602703759.6741464,176,76.08000183105469
1602703839.885634,177,77.05000305175781
1602703910.7201993,178,77.56999969482422
1602703982.2947857,179,77.26000213623047
1602704063.0797408,180,76.43000030517578
1602704146.8028376,181,76.87999725341797
1602704217.932613,182,77.22000122070312
1602704293.3289788,183,76.44000244140625
1602704371.3732631,184,76.01000213623047
1602704462.3669157,185,75.94000244140625
1602704540.8849332,186,75.51000213623047
1602704618.2929182,187,77.41000366210938
1602704694.020399,188,76.22000122070312
1602704769.5155008,189,77.30999755859375
1602704847.9956186,190,76.97000122070312
1602704932.1016915,191,76.98999786376953
1602705009.6143978,192,77.41000366210938
1602705089.0140574,193,76.47000122070312
1602705160.5018744,194,75.62999725341797
1602705239.5205526,195,76.43000030517578
1602705317.011317,196,74.6500015258789
1602705402.5525527,197,75.13999938964844
1602705479.545647,198,76.41999816894531
1602705554.6747274,199,76.51000213623047
1602705629.6960962,200,75.8499984741211
1602705715.4447758,201,74.37999725341797
1602705802.6784842,202,75.5999984741211
1602705884.9813797,203,76.44000244140625
1602705958.9715059,204,76.48999786376953
1602706031.7299263,205,76.12000274658203
1602706111.228321,206,75.83999633789062
1602706187.5502112,207,75.38999938964844
1602706260.4921412,208,76.2300033569336
1602706335.7339208,209,76.18000030517578
1602706416.9557066,210,77.41000366210938
1602706493.514962,211,73.54000091552734
1602706566.8139362,212,76.69000244140625
1602706639.5095246,213,76.97000122070312
1602706721.8722594,214,76.3499984741211
1602706797.9148965,215,76.4000015258789
1602706873.6483607,216,74.20999908447266
1602706944.7362483,217,76.29000091552734
1602707026.9962585,218,76.0999984741211
1602707107.4989676,219,75.45999908447266
1602707179.6759424,220,78.68000030517578
1602707254.344255,221,79.0999984741211
1602707333.2741706,222,78.93000030517578
1602707415.3546605,223,78.47000122070312
1602707489.816525,224,79.29000091552734
1602707564.128791,225,79.06999969482422
1602707646.1055574,226,79.43000030517578
1602707726.5115259,227,78.5999984741211
1602707805.300818,228,79.29000091552734
1602707878.7184741,229,78.22000122070312
1602707959.580223,230,77.12000274658203
1602708042.5124357,231,78.83000183105469
1602708133.9419234,232,78.52999877929688
1602708216.360509,233,78.12999725341797
1602708285.6242752,234,78.41000366210938
1602708365.3410864,235,78.61000061035156
1602708435.0626287,236,78.23999786376953
1602708504.7343037,237,78.5199966430664
1602708583.323131,238,78.12999725341797
1602708665.4086077,239,78.73999786376953
1602708747.7134979,240,77.9000015258789
1602708819.8515763,241,78.19000244140625
1602708892.1651862,242,77.02999877929688
1602708977.3443892,243,78.83000183105469
1602709055.5841503,244,77.97000122070312
1602709129.8266015,245,77.56999969482422
1602709201.9367554,246,77.1500015258789
1602709283.4896567,247,78.5
1602709370.4800158,248,78.72000122070312
1602709442.5811934,249,77.81999969482422
1602709517.2654636,250,77.97000122070312
1602709596.198371,251,78.80000305175781
1602709678.9430845,252,78.38999938964844
1602709759.5654738,253,78.45999908447266
1602709832.4296112,254,77.91000366210938
1602709912.828598,255,78.16999816894531
1602709988.1212425,256,77.0
1602710064.0691319,257,78.22000122070312
1602710141.3404827,258,78.05999755859375
1602710214.2125993,259,78.2699966430664
1602710296.4037926,260,79.27999877929688
1602710373.6970851,261,79.30000305175781
1602710451.8799987,262,79.5
1602710526.1374102,263,79.58999633789062
1602710604.19067,264,79.19999694824219
1602710678.7163637,265,79.11000061035156
1602710755.133998,266,79.30999755859375
1602710828.539687,267,79.56999969482422
1602710913.2132423,268,78.97000122070312
1602710987.194393,269,78.86000061035156
1602711063.5531845,270,79.79000091552734
1602711142.7284439,271,79.05000305175781
1602711220.7687385,272,79.25
1602711300.4366808,273,79.06999969482422
1602711374.4268067,274,78.69000244140625
1602711454.6442795,275,79.33999633789062
1602711535.9229136,276,78.76000213623047
1602711608.632464,277,78.80000305175781
1602711679.999605,278,79.55999755859375
1602711759.3623636,279,79.36000061035156
1602711841.6981702,280,79.36000061035156
1602711923.062575,281,79.1500015258789
1602712005.527038,282,78.87000274658203
1602712077.850621,283,78.77999877929688
1602712159.3416872,284,79.2300033569336
1602712233.0944486,285,78.87999725341797
1602712308.2783823,286,79.27999877929688
1602712379.5677311,287,79.44999694824219
1602712459.2835445,288,78.9000015258789
1602712537.1991732,289,78.29000091552734
1602712615.069921,290,78.36000061035156
1602712692.190675,291,78.33000183105469
1602712772.3163931,292,79.41000366210938
1602712849.228704,293,79.04000091552734
1602712927.0366201,294,78.94999694824219
1602712997.8532329,295,78.80000305175781
1602713077.8642583,296,79.11000061035156
1602713155.0797586,297,78.79000091552734
1602713231.0356278,298,78.7699966430664
1602713315.008057,299,79.37999725341797
