Wall time,Step,Value
1602689778.9122772,0,32.77000045776367
1602689845.6557834,1,38.27000045776367
1602689926.9493773,2,41.150001525878906
1602690025.3751543,3,40.9900016784668
1602690119.3109393,4,43.36000061035156
1602690218.7769349,5,46.79999923706055
1602690315.2988045,6,47.83000183105469
1602690406.922771,7,47.560001373291016
1602690505.1440952,8,47.61000061035156
1602690605.5785015,9,50.56999969482422
1602690701.1937947,10,50.02000045776367
1602690800.027481,11,47.66999816894531
1602690897.2953546,12,51.56999969482422
1602690999.761327,13,51.56999969482422
1602691096.1754842,14,51.79999923706055
1602691194.2083125,15,53.72999954223633
1602691292.194266,16,54.63999938964844
1602691389.0941238,17,55.9900016784668
1602691484.4949906,18,52.72999954223633
1602691581.470646,19,55.13999938964844
1602691672.7126353,20,55.18000030517578
1602691771.117469,21,56.83000183105469
1602691869.3497636,22,56.630001068115234
1602691965.2662516,23,57.65999984741211
1602692068.8612046,24,56.279998779296875
1602692169.3594396,25,57.290000915527344
1602692267.7752442,26,56.220001220703125
1602692365.0630636,27,58.66999816894531
1602692469.6772919,28,61.150001525878906
1602692569.8174834,29,60.560001373291016
1602692673.1202178,30,59.7599983215332
1602692762.653776,31,57.93000030517578
1602692860.6556869,32,57.849998474121094
1602692966.7160468,33,59.689998626708984
1602693066.5540469,34,60.81999969482422
1602693152.6727378,35,61.29999923706055
1602693244.3794837,36,62.81999969482422
1602693349.0685117,37,61.97999954223633
1602693443.3274322,38,61.54999923706055
1602693541.4370549,39,63.08000183105469
1602693648.8418188,40,62.560001373291016
1602693754.5840302,41,60.11000061035156
1602693850.3878195,42,61.790000915527344
1602693948.119453,43,56.810001373291016
1602694047.2792673,44,61.45000076293945
1602694148.6082807,45,57.34000015258789
1602694243.2611475,46,63.060001373291016
1602694339.1746435,47,64.33999633789062
1602694437.0628583,48,62.150001525878906
1602694535.7808542,49,62.77000045776367
1602694633.288088,50,66.58000183105469
1602694732.2145262,51,63.86000061035156
1602694834.4221892,52,63.65999984741211
1602694936.0314531,53,60.099998474121094
1602695032.267088,54,65.31999969482422
1602695129.871063,55,65.44999694824219
